teste;teste;teste;teste;teste;teste;teste;
7891033435548;MATCH NECESS PRET/ROSA PVC S/ALC;43554;00001;00420;;01/04/2021 09:36:12;22/04/2021 18:16:54;
7891033435548;MATCH NECESS PRET/ROSA PVC S/ALC;43554;00001;00420;;01/04/2021 09:36:14;22/04/2021 18:16:54;
7891033435548;MATCH NECESS PRET/ROSA PVC S/ALC;43554;00001;00420;;01/04/2021 09:36:16;22/04/2021 18:16:54;
7891033439430;BOT NECESS MASC REG POLIEST C/ALC;43943;00001;00420;;01/04/2021 09:35:30;22/04/2021 18:16:54;
7891033455973;BOTI NECESS CINZA NAILON C/A;45597;00001;00420;;01/04/2021 09:35:33;22/04/2021 18:16:54;
7891033455850;BOTI CADERNO AMOR POR ONDE FOR;45585;00001;00420;;01/04/2021 09:35:37;22/04/2021 18:16:54;
7891033456871;BOTI CADERNO BOLSO P/IDEIAS BRILHANTES;45687;00001;00420;;01/04/2021 09:35:36;22/04/2021 18:16:54;
7891033439355;CBEM SAQUIN MANI E PEDI NYLON S/ALC;43935;00001;00420;;01/04/2021 09:35:38;22/04/2021 18:16:54;
7891033445813;MAKE B PINCEL P/MARCAR CONCAVO;44581;00001;00371;;01/04/2021 09:43:47;22/04/2021 18:16:54;
7891033445813;MAKE B PINCEL P/MARCAR CONCAVO;44581;00001;00371;;01/04/2021 09:43:48;22/04/2021 18:16:54;
7891033400867;MAKE B PINCEL BLUSH;40086;00001;00371;;01/04/2021 09:44:39;22/04/2021 18:16:54;
7891033444113;MAKE B PINC CONTORNO ANGULAR;44411;00001;00371;;01/04/2021 09:44:46;22/04/2021 18:16:54;
7891033444137;MAKE B PINC DUPLO ILUMINADOR;44413;00001;00371;;01/04/2021 09:44:48;22/04/2021 18:16:54;
7891033400904;MAKE B PINCEL ESFUMAR SOMBRA;40090;00001;00371;;01/04/2021 09:44:56;22/04/2021 18:16:54;
7891033445806;MAKE B PINC ESPIRAL P/PELE;44580;00001;00371;;01/04/2021 09:43:53;22/04/2021 18:16:54;
7891033445806;MAKE B PINC ESPIRAL P/PELE;44580;00001;00371;;01/04/2021 09:44:21;22/04/2021 18:16:54;
7891033445806;MAKE B PINC ESPIRAL P/PELE;44580;00001;00371;;01/04/2021 09:44:51;22/04/2021 18:16:54;
7891033400850;MAKE B PINCEL BASE PO FIBRAS DUPLAS;40085;00001;00371;;01/04/2021 09:44:25;22/04/2021 18:16:54;
7891033400850;MAKE B PINCEL BASE PO FIBRAS DUPLAS;40085;00001;00371;;01/04/2021 09:44:44;22/04/2021 18:16:54;
7891033400874;MAKE B PINCEL CORRETIVO FIBRAS DUPLAS;40087;00001;00371;;01/04/2021 09:44:53;22/04/2021 18:16:54;
7891033416233;MAKE B PINCEL BASE LIQUIDA;41623;00001;00371;;01/04/2021 09:44:36;22/04/2021 18:16:54;
7891033435661;MAKE B PINC ESCOVA BASE;43566;00001;00371;;01/04/2021 09:45:17;22/04/2021 18:16:54;
7891033435661;MAKE B PINC ESCOVA BASE;43566;00001;00371;;01/04/2021 09:45:22;22/04/2021 18:16:54;
7891033435661;MAKE B PINC ESCOVA BASE;43566;00001;00371;;01/04/2021 09:45:25;22/04/2021 18:16:54;
7891033760565;MAKE B BAT LIQ METAL POWER ORANGE 5ml;76056;00001;00313;;01/04/2021 09:33:35;22/04/2021 18:16:54;
7891033743230;MAKE B BATOM MATE ESSENTIAL NUD;74323;00001;00313;;01/04/2021 09:33:44;22/04/2021 18:16:54;
7891033724598;MAKE B. BATOM STICK DEEP RUBI;72459;00001;00313;;01/04/2021 09:33:46;22/04/2021 18:16:54;
7891033724598;MAKE B. BATOM STICK DEEP RUBI;72459;00001;00313;;01/04/2021 09:33:57;22/04/2021 18:16:54;
7891033740130;MAKE B BATOM CREM SWEET CARAMEL;74013;00001;00313;;01/04/2021 09:33:49;22/04/2021 18:16:54;
7891033740130;MAKE B BATOM CREM SWEET CARAMEL;74013;00001;00313;;01/04/2021 09:34:18;22/04/2021 18:16:54;
7891033297740;MAKE B BATOM LIQ MATE DEEP BROW V2;29774;00001;00313;;01/04/2021 09:33:52;22/04/2021 18:16:54;
7891033743247;MAKE B BATOM MATE ICONIC NUD;74324;00001;00313;;01/04/2021 09:33:39;22/04/2021 18:16:54;
7891033743247;MAKE B BATOM MATE ICONIC NUD;74324;00001;00313;;01/04/2021 09:33:40;22/04/2021 18:16:54;
7891033724611;MAKE B. BATOM STICK NUDE CHIC;72461;00001;00313;;01/04/2021 09:34:02;22/04/2021 18:16:54;
7891033743193;MAKE B BATOM CREM DEEP NUD;74319;00001;00313;;01/04/2021 09:34:31;22/04/2021 18:16:54;
7891033743193;MAKE B BATOM CREM DEEP NUD;74319;00001;00313;;01/04/2021 09:34:34;22/04/2021 18:16:54;
7891033743193;MAKE B BATOM CREM DEEP NUD;74319;00001;00313;;01/04/2021 09:34:37;22/04/2021 18:16:54;
7891033760633;MAKE B BATOM SEMI MATE/METAL OMBRE RED;76063;00001;00313;;01/04/2021 09:34:27;22/04/2021 18:16:54;
7891033760602;MAKE B BATOM SEMI MATE/METAL OMBRE BERRY;76060;00001;00313;;01/04/2021 09:34:10;22/04/2021 18:16:54;
7891033760626;MAKE B BATOM SEMI MATE/METAL OMBRE ROSE;76062;00001;00313;;01/04/2021 09:34:40;22/04/2021 18:16:54;
7891033760626;MAKE B BATOM SEMI MATE/METAL OMBRE ROSE;76062;00001;00313;;01/04/2021 09:34:42;22/04/2021 18:16:54;
7891033743209;MAKE B BATOM MATE UNIQUE NUD;74320;00001;00313;;01/04/2021 09:34:14;22/04/2021 18:16:54;
7891033760619;MAKE B BATOM SEMI MATE/METAL OMBRE NUDE;76061;00001;00313;;01/04/2021 09:34:22;22/04/2021 18:16:54;
7891033766925;MAKE B CANET DEL OLH P/CHANFR PRET 1,0ml;76692;00001;00370;;01/04/2021 09:46:01;22/04/2021 18:16:54;
7891033766895;MAKE B CANET DEL OLH P/FIN PRET 1,2ml V3;76689;00001;00370;;01/04/2021 09:46:04;22/04/2021 18:16:54;
7891033833405;MAKE B LAP OLH ARTIS EXC PINK 300mg;83340;00001;00370;;01/04/2021 09:46:14;22/04/2021 18:16:54;
7891033833405;MAKE B LAP OLH ARTIS EXC PINK 300mg;83340;00001;00370;;01/04/2021 09:46:16;22/04/2021 18:16:54;
7891033833405;MAKE B LAP OLH ARTIS EXC PINK 300mg;83340;00001;00370;;01/04/2021 09:46:17;22/04/2021 18:16:54;
7891033833405;MAKE B LAP OLH ARTIS EXC PINK 300mg;83340;00001;00370;;01/04/2021 09:46:28;22/04/2021 18:16:54;
7891033280476;UOMINI DES BDY SPR 100ml V6 PCK;28047;00001;00325;;01/04/2021 09:33:59;22/04/2021 18:16:54;
7891033280476;UOMINI DES BDY SPR 100ml V6 PCK;28047;00001;00325;;01/04/2021 09:34:03;22/04/2021 18:16:54;
7891033280476;UOMINI DES BDY SPR 100ml V6 PCK;28047;00001;00325;;01/04/2021 09:34:05;22/04/2021 18:16:54;
7891033280476;UOMINI DES BDY SPR 100ml V6 PCK;28047;00001;00325;;01/04/2021 09:34:07;22/04/2021 18:16:54;
7891033280476;UOMINI DES BDY SPR 100ml V6 PCK;28047;00001;00325;;01/04/2021 09:34:12;22/04/2021 18:16:54;
7891033280476;UOMINI DES BDY SPR 100ml V6 PCK;28047;00001;00325;;01/04/2021 09:34:13;22/04/2021 18:16:54;
7891033831883;MALBEC DES COL BLEU 100ml;83188;00001;00325;;01/04/2021 09:34:33;22/04/2021 18:16:54;
7891033831883;MALBEC DES COL BLEU 100ml;83188;00001;00325;;01/04/2021 09:34:35;22/04/2021 18:16:54;
7891033732715;QUASAR DES ANTIT ROLL 55ml V9;73271;00001;00325;;01/04/2021 09:34:37;22/04/2021 18:16:54;
7891033298747;MALBEC DESODORANTE ANT ROLL ON 55ml VS7;29874;00001;00325;;01/04/2021 09:34:39;22/04/2021 18:16:54;
7891033298747;MALBEC DESODORANTE ANT ROLL ON 55ml VS7;29874;00001;00325;;01/04/2021 09:34:40;22/04/2021 18:16:54;
7891033298747;MALBEC DESODORANTE ANT ROLL ON 55ml VS7;29874;00001;00325;;01/04/2021 09:34:42;22/04/2021 18:16:54;
7891033298747;MALBEC DESODORANTE ANT ROLL ON 55ml VS7;29874;00001;00325;;01/04/2021 09:34:43;22/04/2021 18:16:54;
7891033298747;MALBEC DESODORANTE ANT ROLL ON 55ml VS7;29874;00001;00325;;01/04/2021 09:34:44;22/04/2021 18:16:54;
7891033742226;MEN DES ANTIT AER 75g V4;74222;00001;00325;;01/04/2021 09:34:56;22/04/2021 18:16:54;
7891033742226;MEN DES ANTIT AER 75g V4;74222;00001;00325;;01/04/2021 09:34:59;22/04/2021 18:16:54;
7891033742226;MEN DES ANTIT AER 75g V4;74222;00001;00325;;01/04/2021 09:35:01;22/04/2021 18:16:54;
7891033758128;EGEO DES ANTIT AER BLUE 75g/125ml V2;75812;00001;00325;;01/04/2021 09:34:45;22/04/2021 18:16:54;
7891033254613;BOT MEN DES ANTIT AER 6/1 C/FRAG 75g V3;25461;00001;00325;;01/04/2021 09:34:47;22/04/2021 18:16:54;
7891033254613;BOT MEN DES ANTIT AER 6/1 C/FRAG 75g V3;25461;00001;00325;;01/04/2021 09:34:48;22/04/2021 18:16:54;
7891033254613;BOT MEN DES ANTIT AER 6/1 C/FRAG 75g V3;25461;00001;00325;;01/04/2021 09:34:51;22/04/2021 18:16:54;
7891033795338;CBEM LOC DES HID CPO PEL SENSIVEL 100ml;79533;00001;00512;;01/04/2021 09:35:38;22/04/2021 18:16:54;
7891033767199;MALBEC DES COL BLACK 10ml PRM;76719;00001;00512;;01/04/2021 09:35:41;22/04/2021 18:16:54;
7891033804153;CBEM SAB BARRA M/LEI 2x80g V6;80415;00001;00512;;01/04/2021 09:35:44;22/04/2021 18:16:54;
7891033441549;CAIXA INST M LACO VERDE;44154;00001;00421;;01/04/2021 09:36:48;22/04/2021 18:16:54;
7891033441549;CAIXA INST M LACO VERDE;44154;00001;00421;;01/04/2021 09:36:55;22/04/2021 18:16:54;
7891033441549;CAIXA INST M LACO VERDE;44154;00001;00421;;01/04/2021 09:36:57;22/04/2021 18:16:54;
7891033441549;CAIXA INST M LACO VERDE;44154;00001;00421;;01/04/2021 09:36:59;22/04/2021 18:16:54;
7891033441549;CAIXA INST M LACO VERDE;44154;00001;00421;;01/04/2021 09:37:01;22/04/2021 18:16:54;
7891033441549;CAIXA INST M LACO VERDE;44154;00001;00421;;01/04/2021 09:37:04;22/04/2021 18:16:54;
7891033441549;CAIXA INST M LACO VERDE;44154;00001;00421;;01/04/2021 09:37:06;22/04/2021 18:16:54;
7891033441549;CAIXA INST M LACO VERDE;44154;00001;00421;;01/04/2021 09:37:09;22/04/2021 18:16:54;
7891033441549;CAIXA INST M LACO VERDE;44154;00001;00421;;01/04/2021 09:37:12;22/04/2021 18:16:54;
7891033441549;CAIXA INST M LACO VERDE;44154;00001;00421;;01/04/2021 09:37:15;22/04/2021 18:16:54;
7891033441549;CAIXA INST M LACO VERDE;44154;00001;00421;;01/04/2021 09:37:17;22/04/2021 18:16:54;
7891033441549;CAIXA INST M LACO VERDE;44154;00001;00421;;01/04/2021 09:37:28;22/04/2021 18:16:54;
7891033441549;CAIXA INST M LACO VERDE;44154;00001;00421;;01/04/2021 09:37:34;22/04/2021 18:16:54;
7891033441549;CAIXA INST M LACO VERDE;44154;00001;00421;;01/04/2021 09:37:39;22/04/2021 18:16:54;
7891033739219;CBEM CREM P/PENTEAR CACH EXUB 200g V2;73921;00001;00506;;01/04/2021 09:36:20;22/04/2021 18:16:54;
7891033822454;CBEM LOC DES HID CPO BOA NOITE 50ML PRM;82245;00001;00506;;01/04/2021 09:36:21;22/04/2021 18:16:54;
7891033765560;INTENSE BATOM LAP INSTAL MATE NUDE;76556;00001;00506;;01/04/2021 09:36:24;22/04/2021 18:16:54;
7891033804153;CBEM SAB BARRA M/LEI 2x80g V6;80415;00001;00506;;01/04/2021 09:36:26;22/04/2021 18:16:54;
7891033744107;REF COFFEE DES BDY SP W/SED 100ml V3 PCK;74410;00001;00506;;01/04/2021 09:36:44;22/04/2021 18:16:54;
7891033776870;REF LILY CREM HID DES ACET CPO 250g;77687;00001;00506;;01/04/2021 09:36:46;22/04/2021 18:16:54;
7891033776887;REF LILY CREM HID DES ACET CPO LOVE 250g;77688;00001;00506;;01/04/2021 09:36:47;22/04/2021 18:16:54;
7891033465828;CAIXA G NATAL 2020;46582;00001;00423;;01/04/2021 09:38:43;22/04/2021 18:16:54;
7891033465828;CAIXA G NATAL 2020;46582;00001;00423;;01/04/2021 09:38:44;22/04/2021 18:16:54;
7891033465828;CAIXA G NATAL 2020;46582;00001;00423;;01/04/2021 09:38:51;22/04/2021 18:16:54;
7891033465828;CAIXA G NATAL 2020;46582;00001;00423;;01/04/2021 09:38:52;22/04/2021 18:16:54;
7891033465828;CAIXA G NATAL 2020;46582;00001;00423;;01/04/2021 09:38:54;22/04/2021 18:16:54;
7891033465828;CAIXA G NATAL 2020;46582;00001;00423;;01/04/2021 09:38:56;22/04/2021 18:16:54;
7891033465828;CAIXA G NATAL 2020;46582;00001;00423;;01/04/2021 09:38:58;22/04/2021 18:16:54;
7891033465828;CAIXA G NATAL 2020;46582;00001;00423;;01/04/2021 09:39:01;22/04/2021 18:16:54;
7891033733644;MALBEC DES BDY SPR 100ml V3 PCK;73364;00001;00326;;01/04/2021 09:36:02;22/04/2021 18:16:54;
7891033733644;MALBEC DES BDY SPR 100ml V3 PCK;73364;00001;00326;;01/04/2021 09:36:06;22/04/2021 18:16:54;
7891033733644;MALBEC DES BDY SPR 100ml V3 PCK;73364;00001;00326;;01/04/2021 09:36:14;22/04/2021 18:16:54;
7891033733644;MALBEC DES BDY SPR 100ml V3 PCK;73364;00001;00326;;01/04/2021 09:36:16;22/04/2021 18:16:54;
7891033780006;MALBEC DES BDY SPR BLACK 100ml V2 PCK;78000;00001;00326;;01/04/2021 09:36:36;22/04/2021 18:16:54;
7891033743957;MALBEC DES BDY SPR NOIR 100ml V2 PCK;74395;00001;00326;;01/04/2021 09:36:38;22/04/2021 18:16:54;
7891033743957;MALBEC DES BDY SPR NOIR 100ml V2 PCK;74395;00001;00326;;01/04/2021 09:36:39;22/04/2021 18:16:54;
7891033267767;MALBEC SPORT DES BODY SPRAY 100ml;26776;00001;00326;;01/04/2021 09:36:41;22/04/2021 18:16:54;
7891033831890;MALBEC DES BDY SPR BLEU 100ml PCK];83189;00001;00326;;01/04/2021 09:36:54;22/04/2021 18:16:54;
7891033831890;MALBEC DES BDY SPR BLEU 100ml PCK];83189;00001;00326;;01/04/2021 09:36:55;22/04/2021 18:16:54;
7891033807635;MALBEC DES BDY SPR FLAME 100ml;80763;00001;00326;;01/04/2021 09:37:01;22/04/2021 18:16:54;
7891033807635;MALBEC DES BDY SPR FLAME 100ml;80763;00001;00326;;01/04/2021 09:37:03;22/04/2021 18:16:54;
7891033807635;MALBEC DES BDY SPR FLAME 100ml;80763;00001;00326;;01/04/2021 09:37:05;22/04/2021 18:16:54;
7891033807635;MALBEC DES BDY SPR FLAME 100ml;80763;00001;00326;;01/04/2021 09:37:07;22/04/2021 18:16:54;
7891033807635;MALBEC DES BDY SPR FLAME 100ml;80763;00001;00326;;01/04/2021 09:37:09;22/04/2021 18:16:54;
7891033748945;QUASAR DES BDY SPR 100ml V8 PCK;74894;00001;00326;;01/04/2021 09:37:24;22/04/2021 18:16:54;
7891033748945;QUASAR DES BDY SPR 100ml V8 PCK;74894;00001;00326;;01/04/2021 09:37:26;22/04/2021 18:16:54;
7891033824748;BOTICOL PORTINARI DES B/SPR 100ml V6 PCK;82474;00001;00326;;01/04/2021 09:37:10;22/04/2021 18:16:54;
7891033824748;BOTICOL PORTINARI DES B/SPR 100ml V6 PCK;82474;00001;00326;;01/04/2021 09:37:13;22/04/2021 18:16:54;
7891033824748;BOTICOL PORTINARI DES B/SPR 100ml V6 PCK;82474;00001;00326;;01/04/2021 09:37:14;22/04/2021 18:16:54;
7891033824748;BOTICOL PORTINARI DES B/SPR 100ml V6 PCK;82474;00001;00326;;01/04/2021 09:37:16;22/04/2021 18:16:54;
7891033824748;BOTICOL PORTINARI DES B/SPR 100ml V6 PCK;82474;00001;00326;;01/04/2021 09:37:17;22/04/2021 18:16:54;
7891033824748;BOTICOL PORTINARI DES B/SPR 100ml V6 PCK;82474;00001;00326;;01/04/2021 09:37:19;22/04/2021 18:16:54;
7891033824748;BOTICOL PORTINARI DES B/SPR 100ml V6 PCK;82474;00001;00326;;01/04/2021 09:37:21;22/04/2021 18:16:54;
7891033824748;BOTICOL PORTINARI DES B/SPR 100ml V6 PCK;82474;00001;00326;;01/04/2021 09:37:22;22/04/2021 18:16:54;
7891033733675;EGEO DES BDY SPR BLUE 100ml V2 PCK;73367;00001;00326;;01/04/2021 09:37:34;22/04/2021 18:16:54;
7891033733675;EGEO DES BDY SPR BLUE 100ml V2 PCK;73367;00001;00326;;01/04/2021 09:37:35;22/04/2021 18:16:54;
7891033733651;MALBEC DES BDY SPR SPRT 100ml V2 PCK;73365;00001;00326;;01/04/2021 09:36:44;22/04/2021 18:16:54;
7891033733651;MALBEC DES BDY SPR SPRT 100ml V2 PCK;73365;00001;00326;;01/04/2021 09:36:48;22/04/2021 18:16:54;
7891033733651;MALBEC DES BDY SPR SPRT 100ml V2 PCK;73365;00001;00326;;01/04/2021 09:36:50;22/04/2021 18:16:54;
7891033733651;MALBEC DES BDY SPR SPRT 100ml V2 PCK;73365;00001;00326;;01/04/2021 09:36:52;22/04/2021 18:16:54;
7891033733811;BOTICOLL STYLET DES BDY SPR 100ml V7 PCK;73381;00001;00326;;01/04/2021 09:37:47;22/04/2021 18:16:54;
7891033733811;BOTICOLL STYLET DES BDY SPR 100ml V7 PCK;73381;00001;00326;;01/04/2021 09:37:49;22/04/2021 18:16:54;
7891033733811;BOTICOLL STYLET DES BDY SPR 100ml V7 PCK;73381;00001;00326;;01/04/2021 09:37:51;22/04/2021 18:16:54;
7891033733811;BOTICOLL STYLET DES BDY SPR 100ml V7 PCK;73381;00001;00326;;01/04/2021 09:37:54;22/04/2021 18:16:54;
7891033290468;BOTICOLL CONNEX DES BDY SPR 100ml V6 PCK;29046;00001;00326;;01/04/2021 09:37:58;22/04/2021 18:16:54;
7891033290468;BOTICOLL CONNEX DES BDY SPR 100ml V6 PCK;29046;00001;00326;;01/04/2021 09:37:59;22/04/2021 18:16:54;
7891033290468;BOTICOLL CONNEX DES BDY SPR 100ml V6 PCK;29046;00001;00326;;01/04/2021 09:38:01;22/04/2021 18:16:54;
7891033293988;COFFEE DES BDY SPR MAN 100ml V2 PCK;29398;00001;00326;;01/04/2021 09:38:05;22/04/2021 18:16:54;
7891033293988;COFFEE DES BDY SPR MAN 100ml V2 PCK;29398;00001;00326;;01/04/2021 09:38:07;22/04/2021 18:16:54;
7891033293988;COFFEE DES BDY SPR MAN 100ml V2 PCK;29398;00001;00326;;01/04/2021 09:38:09;22/04/2021 18:16:54;
7891033293988;COFFEE DES BDY SPR MAN 100ml V2 PCK;29398;00001;00326;;01/04/2021 09:38:11;22/04/2021 18:16:54;
7891033293988;COFFEE DES BDY SPR MAN 100ml V2 PCK;29398;00001;00326;;01/04/2021 09:38:13;22/04/2021 18:16:54;
7891033293988;COFFEE DES BDY SPR MAN 100ml V2 PCK;29398;00001;00326;;01/04/2021 09:38:18;22/04/2021 18:16:54;
7891033767632;QUASAR DES BDY SPR SURF 100ml V3 PCK;76763;00001;00326;;01/04/2021 09:37:28;22/04/2021 18:16:54;
7891033767632;QUASAR DES BDY SPR SURF 100ml V3 PCK;76763;00001;00326;;01/04/2021 09:37:29;22/04/2021 18:16:54;
7891033767632;QUASAR DES BDY SPR SURF 100ml V3 PCK;76763;00001;00326;;01/04/2021 09:37:31;22/04/2021 18:16:54;
7891033767632;QUASAR DES BDY SPR SURF 100ml V3 PCK;76763;00001;00326;;01/04/2021 09:37:32;22/04/2021 18:16:54;
7891033734009;ARBO DES BDY SPR 100ml V5;73400;00001;00326;;01/04/2021 09:37:36;22/04/2021 18:16:54;
7891033734009;ARBO DES BDY SPR 100ml V5;73400;00001;00326;;01/04/2021 09:37:39;22/04/2021 18:16:54;
7891033734009;ARBO DES BDY SPR 100ml V5;73400;00001;00326;;01/04/2021 09:37:40;22/04/2021 18:16:54;
7891033734009;ARBO DES BDY SPR 100ml V5;73400;00001;00326;;01/04/2021 09:37:42;22/04/2021 18:16:54;
7891033283989;STYLETTO DESODORANTE BOD SPR 100ml PK V6;28398;00001;00326;;01/04/2021 09:37:43;22/04/2021 18:16:54;
7891033283989;STYLETTO DESODORANTE BOD SPR 100ml PK V6;28398;00001;00326;;01/04/2021 09:37:45;22/04/2021 18:16:54;
7891033729968;ESTJ LILY REG/18;72996;00001;00480;;01/04/2021 09:42:06;22/04/2021 18:16:54;
7891033730001;ESTJ EGEO DOLCE REG 18;73000;00001;00480;;01/04/2021 09:42:04;22/04/2021 18:16:54;
7891033729999;ESTJ FLORATTA ROSE REG 18;72999;00001;00480;;01/04/2021 09:42:08;22/04/2021 18:16:54;
7891033441686;CARTUCHO INST C/VISOR LACO VERDE;44168;00001;00481;;01/04/2021 09:42:25;22/04/2021 18:16:54;
7891033441686;CARTUCHO INST C/VISOR LACO VERDE;44168;00001;00481;;01/04/2021 09:42:28;22/04/2021 18:16:54;
7891033751709;BOTICOLL SAB BARRA PERF 5X80g;75170;00001;00468;;01/04/2021 09:43:02;22/04/2021 18:16:54;
7891033751709;BOTICOLL SAB BARRA PERF 5X80g;75170;00001;00468;;01/04/2021 09:43:06;22/04/2021 18:16:54;
7891033815197;EGEO SAB BARRA DOLCE 90g;81519;00001;00468;;01/04/2021 09:43:08;22/04/2021 18:16:54;
7891033815197;EGEO SAB BARRA DOLCE 90g;81519;00001;00468;;01/04/2021 09:43:09;22/04/2021 18:16:54;
7891033815234;ESTJ LILY SABONETES NAT/20;81523;00001;00468;;01/04/2021 09:43:12;22/04/2021 18:16:54;
7891033755929;INTENSE LAP OLH PRETO 1,1g V6;75592;00001;00468;;01/04/2021 09:43:21;22/04/2021 18:16:54;
7891033755929;INTENSE LAP OLH PRETO 1,1g V6;75592;00001;00468;;01/04/2021 09:43:23;22/04/2021 18:16:54;
7891033755929;INTENSE LAP OLH PRETO 1,1g V6;75592;00001;00468;;01/04/2021 09:43:24;22/04/2021 18:16:54;
7891033755929;INTENSE LAP OLH PRETO 1,1g V6;75592;00001;00468;;01/04/2021 09:43:27;22/04/2021 18:16:54;
7891033755929;INTENSE LAP OLH PRETO 1,1g V6;75592;00001;00468;;01/04/2021 09:43:27;22/04/2021 18:16:54;
7891033719815;GLAMOUR OL PERF DES CPO 150ml V5;71981;00001;00327;;01/04/2021 09:40:30;22/04/2021 18:16:54;
7891033719815;GLAMOUR OL PERF DES CPO 150ml V5;71981;00001;00327;;01/04/2021 09:40:32;22/04/2021 18:16:54;
7891033716425;FLORATTA CREM HID DES CPO AMOR/LAV 200g;71642;00001;00327;;01/04/2021 09:40:47;22/04/2021 18:16:54;
7891033818853;INTENSE LOC DES HID CPO GLOSS 200ml;81885;00001;00327;;01/04/2021 09:40:49;22/04/2021 18:16:54;
7891033743896;DREAM LOC HID DES CPO VIAGEM ENC 200ml;74389;00001;00327;;01/04/2021 09:40:41;22/04/2021 18:16:54;
7891033743896;DREAM LOC HID DES CPO VIAGEM ENC 200ml;74389;00001;00327;;01/04/2021 09:40:43;22/04/2021 18:16:54;
7891033766475;DREAM LOC HID DES CPO CEU/BAUN 200ml;76647;00001;00327;;01/04/2021 09:40:46;22/04/2021 18:16:54;
7891033719822;GLAMOUR OL PERF DES CPO SEC BL 150ml V2;71982;00001;00327;;01/04/2021 09:40:33;22/04/2021 18:16:54;
7891033718177;GLAMOUR CREM HID DES CPO SEC BL 200ml;71817;00001;00327;;01/04/2021 09:40:51;22/04/2021 18:16:54;
7891033720170;FLORATTA CREM HID DES CPO BLUE 200ml V4;72017;00001;00327;;01/04/2021 09:41:03;22/04/2021 18:16:54;
7891033720170;FLORATTA CREM HID DES CPO BLUE 200ml V4;72017;00001;00327;;01/04/2021 09:41:05;22/04/2021 18:16:54;
7891033720170;FLORATTA CREM HID DES CPO BLUE 200ml V4;72017;00001;00327;;01/04/2021 09:41:06;22/04/2021 18:16:54;
7891033804306;FLORATTA CREM HID DES CPO LOV/FLOW 250g;80430;00001;00327;;01/04/2021 09:41:09;22/04/2021 18:16:54;
7891033804306;FLORATTA CREM HID DES CPO LOV/FLOW 250g;80430;00001;00327;;01/04/2021 09:41:13;22/04/2021 18:16:54;
7891033804306;FLORATTA CREM HID DES CPO LOV/FLOW 250g;80430;00001;00327;;01/04/2021 09:41:15;22/04/2021 18:16:54;
7891033804306;FLORATTA CREM HID DES CPO LOV/FLOW 250g;80430;00001;00327;;01/04/2021 09:41:18;22/04/2021 18:16:54;
7891033718061;FLORATTA CREM HID DES CPO ROSE 200ml V4;71806;00001;00327;;01/04/2021 09:41:01;22/04/2021 18:16:54;
7891033718061;FLORATTA CREM HID DES CPO ROSE 200ml V4;71806;00001;00327;;01/04/2021 09:41:02;22/04/2021 18:16:54;
7891033735808;FLORATTA CREM HID DES CPO F/SEC 200ml V2;73580;00001;00327;;01/04/2021 09:40:52;22/04/2021 18:16:54;
7891033735808;FLORATTA CREM HID DES CPO F/SEC 200ml V2;73580;00001;00327;;01/04/2021 09:40:54;22/04/2021 18:16:54;
7891033719778;LINDA CREM HID DES CPO 200ml;71977;00001;00327;;01/04/2021 09:40:59;22/04/2021 18:16:54;
7891033718078;FLORATTA CREM HID DES CPO GOLD 200ml V4;71807;00001;00327;;01/04/2021 09:40:55;22/04/2021 18:16:54;
7891033718078;FLORATTA CREM HID DES CPO GOLD 200ml V4;71807;00001;00327;;01/04/2021 09:40:57;22/04/2021 18:16:54;
7891033752065;MAKE B SOL SOBRANC UP/BR EF TATOO ESC 4g;75206;00001;00369;;01/04/2021 09:52:12;22/04/2021 18:16:54;
7891033752065;MAKE B SOL SOBRANC UP/BR EF TATOO ESC 4g;75206;00001;00369;;01/04/2021 09:52:14;22/04/2021 18:16:54;
7891033752058;MAKE B SOL SOBRANC UP/BR EF TATOO CL 4g;75205;00001;00369;;01/04/2021 09:52:09;22/04/2021 18:16:54;
7891033752058;MAKE B SOL SOBRANC UP/BR EF TATOO CL 4g;75205;00001;00369;;01/04/2021 09:52:10;22/04/2021 18:16:54;
7891033768028;MAKE B CORRET FAC FLSH ILUMIN 40 V3;76802;00001;00369;;01/04/2021 09:52:16;22/04/2021 18:16:54;
7891033768035;MAKE B CORRET FAC LIQ FLSH ILUMIN 50 V3;76803;00001;00369;;01/04/2021 09:52:19;22/04/2021 18:16:54;
7891033768288;MAKE B CORRET FAC LIQ FLSH ILUMIN 70;76828;00001;00369;;01/04/2021 09:52:23;22/04/2021 18:16:54;
7891033768011;MAKE B CORRET FAC FLSH ILUMIN 20 V3;76801;00001;00369;;01/04/2021 09:52:26;22/04/2021 18:16:54;
7891033269044;MAKE B SOMB FOIL MULTIEF DIAMOND GLAMOUR;26904;00001;00369;;01/04/2021 09:52:28;22/04/2021 18:16:54;
7891033295289;MAKE B SOMB TRIO P/SOBRANC;29528;00001;00369;;01/04/2021 09:52:37;22/04/2021 18:16:54;
7891033755004;MAKE B PIGM P/OLHOS BRONZE LUXURY 1,1g;75500;00001;00369;;01/04/2021 09:52:31;22/04/2021 18:16:54;
7891033768264;MAKE B CORRET FAC FLSH ILUMIN 30;76826;00001;00369;;01/04/2021 09:52:34;22/04/2021 18:16:54;
7891033279715;MAKE B CORRET FAC FLSH ILUM B/MED V2;27971;00001;00369;;01/04/2021 09:52:35;22/04/2021 18:16:54;
